issue,openTime,frontWinningNum,backWinningNum,seqFrontWinningNum,seqBackWinningNum,saleMoney,r9SaleMoney,prizePoolMoney,fixPoolMoney,week,tryCode,djEndTime,awardEndDesc,specialNotes,fixUBound,floatBound,winnerDetails,红球1,红球2,红球3,红球4,红球5,直选注数,直选奖金,奇数,偶数,小号,大号,一区,二区,三区,和值,跨度,重号,邻号,孤号,AC,二连,二跳,三跳,四连,三连,五连,四跳,五跳
22228,2022-08-26,5 4 4 1 8,,5 4 4 1 8,,17459578.0,,386195280.94,,星期五,,2022-10-25,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '96', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",5,4,4,1,8,96.0,100000.0,2,3,3,2,1,3,1,22.0,7.0,1.0,4.0,0.0,0.0,1,0,0,0,0,0,0,0
22227,2022-08-25,6 1 3 0 3,,6 1 3 0 3,,15999126.0,,387240087.72,,星期四,,2022-10-24,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '61', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",6,1,3,0,3,61.0,100000.0,3,2,4,1,4,1,0,13.0,6.0,2.0,1.0,2.0,1.0,1,1,0,0,0,0,0,0
22226,2022-08-24,9 8 9 0 6,,9 8 9 0 6,,15769132.0,,385500515.98,,星期三,,2022-10-24,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '47', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,8,9,0,6,47.0,100000.0,2,3,1,4,1,1,3,32.0,9.0,1.0,5.0,-1.0,2.0,1,1,0,0,0,0,0,0
22225,2022-08-23,4 3 1 7 8,,4 3 1 7 8,,15403890.0,,382473641.3,,星期二,,2022-10-24,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '40', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",4,3,1,7,8,40.0,100000.0,3,2,3,2,2,1,2,23.0,7.0,2.0,3.0,0.0,3.0,2,1,0,0,0,0,0,0
22224,2022-08-22,8 9 7 6 0,,8 9 7 6 0,,15729288.0,,378925735.2,,星期一,,2022-10-21,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '47', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",8,9,7,6,0,47.0,100000.0,2,3,1,4,1,1,3,30.0,9.0,3.0,4.0,-2.0,3.0,0,0,0,1,0,0,0,0
22223,2022-08-21,0 5 8 3 7,,0 5 8 3 7,,15324908.0,,375918384.08,,星期日,,2022-10-20,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '60', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",0,5,8,3,7,60.0,100000.0,3,2,2,3,2,1,2,23.0,8.0,1.0,4.0,0.0,3.0,1,0,1,0,0,0,0,0
22222,2022-08-20,2 9 1 4 5,,2 9 1 4 5,,15759066.0,,374409179.16,,星期六,,2022-10-19,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '31', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",2,9,1,4,5,31.0,100000.0,3,2,3,2,2,2,1,21.0,8.0,2.0,3.0,0.0,3.0,2,1,0,0,0,0,0,0
22221,2022-08-19,2 4 6 8 4,,2 4 6 8 4,,17417214.0,,369787236.82,,星期五,,2022-10-18,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '70', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",2,4,6,8,4,70.0,100000.0,0,5,3,2,1,3,1,24.0,6.0,2.0,3.0,0.0,-1.0,0,1,1,0,0,0,0,0
22220,2022-08-18,3 8 0 8 6,,3 8 0 8 6,,15921202.0,,368252801.96,,星期四,,2022-10-17,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '37', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",3,8,0,8,6,37.0,100000.0,1,4,2,3,2,1,2,25.0,8.0,0.0,4.0,1.0,1.0,0,0,1,0,0,0,0,0
22219,2022-08-17,2 9 2 2 5,,2 9 2 2 5,,15865516.0,,364151412.98,,星期三,,2022-10-17,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '82', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",2,9,2,2,5,82.0,100000.0,2,3,3,2,3,1,1,20.0,7.0,3.0,1.0,1.0,-1.0,0,0,0,0,0,0,0,0
22218,2022-08-16,7 4 5 2 9,,7 4 5 2 9,,15495276.0,,364577310.14,,星期二,,2022-10-17,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '71', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",7,4,5,2,9,71.0,100000.0,3,2,2,3,1,2,2,27.0,7.0,4.0,3.0,-2.0,2.0,1,1,1,0,0,0,0,0
22217,2022-08-15,5 1 4 7 2,,5 1 4 7 2,,15216184.0,,364084624.9,,星期一,,2022-10-14,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '81', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",5,1,4,7,2,81.0,100000.0,3,2,3,2,2,2,1,19.0,6.0,3.0,4.0,-2.0,2.0,2,2,0,0,0,0,0,0
22216,2022-08-14,7 6 2 5 8,,7 6 2 5 8,,14684148.0,,364728694.74,,星期日,,2022-10-13,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '121', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",7,6,2,5,8,121.0,100000.0,2,3,1,4,1,2,2,28.0,6.0,2.0,2.0,1.0,2.0,0,0,0,1,0,0,0,0
22215,2022-08-13,0 6 2 2 0,,0 6 2 2 0,,14842548.0,,369633462.22,,星期六,,2022-10-12,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '21', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",0,6,2,2,0,21.0,100000.0,0,5,4,1,4,1,0,10.0,6.0,1.0,1.0,3.0,-1.0,0,1,0,0,0,0,0,0
22214,2022-08-12,8 2 2 2 7,,8 2 2 2 7,,17413044.0,,364460613.7,,星期五,,2022-10-11,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '52', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",8,2,2,2,7,52.0,100000.0,1,4,3,2,3,0,2,21.0,6.0,2.0,5.0,-2.0,-1.0,1,0,0,0,0,0,0,0
22213,2022-08-11,8 2 9 3 2,,8 2 9 3 2,,15953744.0,,361128222.14,,星期四,,2022-10-10,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '34', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",8,2,9,3,2,34.0,100000.0,2,3,3,2,3,0,2,24.0,7.0,1.0,1.0,3.0,0.0,2,0,0,0,0,0,0,0
22212,2022-08-10,6 4 4 2 4,,6 4 4 2 4,,15654280.0,,356710887.58,,星期三,,2022-10-09,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '58', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",6,4,4,2,4,58.0,100000.0,0,5,4,1,1,4,0,20.0,4.0,2.0,4.0,-1.0,-2.0,0,2,0,0,0,0,0,0
22211,2022-08-09,3 2 1 9 6,,3 2 1 9 6,,15802588.0,,354840290.38,,星期二,,2022-10-08,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '225', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",3,2,1,9,6,225.0,100000.0,3,2,3,2,3,1,1,21.0,8.0,3.0,4.0,-2.0,4.0,0,0,1,0,1,0,0,0
22210,2022-08-08,6 3 0 2 5,,6 3 0 2 5,,16081476.0,,369597022.26,,星期一,,2022-10-08,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '39', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",6,3,0,2,5,39.0,100000.0,2,3,3,2,3,2,0,16.0,6.0,4.0,5.0,-4.0,2.0,2,2,0,0,0,0,0,0
22209,2022-08-07,3 5 6 1 2,,3 5 6 1 2,,15234264.0,,365617099.02,,星期日,,2022-10-08,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '57', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",3,5,6,1,2,57.0,100000.0,3,2,3,2,3,2,0,17.0,5.0,3.0,4.0,-2.0,1.0,1,1,0,0,1,0,0,0
22208,2022-08-06,6 3 2 8 2,,6 3 2 8 2,,15123828.0,,363852309.66,,星期六,,2022-10-08,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '77', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",6,3,2,8,2,77.0,100000.0,1,4,3,2,3,1,1,21.0,6.0,1.0,2.0,2.0,2.0,1,1,0,0,0,0,0,0
22207,2022-08-05,4 6 5 4 5,,4 6 5 4 5,,16548926.0,,364141633.94,,星期五,,2022-10-08,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '144', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",4,6,5,4,5,144.0,100000.0,2,3,2,3,0,5,0,24.0,2.0,0.0,0.0,5.0,-2.0,2,0,0,0,0,0,0,0
22206,2022-08-04,2 2 2 1 0,,2 2 2 1 0,,15731886.0,,370432660.2,,星期四,,2022-10-08,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '121', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",2,2,2,1,0,121.0,100000.0,1,4,5,0,5,0,0,7.0,2.0,0.0,0.0,5.0,-2.0,0,0,0,0,1,0,0,0
22205,2022-08-03,4 6 8 9 9,,4 6 8 9 9,,14528626.0,,374824036.06,,星期三,,2022-10-08,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '41', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",4,6,8,9,9,41.0,100000.0,2,3,1,4,0,2,3,36.0,5.0,1.0,0.0,4.0,1.0,1,0,1,0,0,0,0,0
22204,2022-08-02,6 6 6 2 0,,6 6 6 2 0,,15388456.0,,371805009.32,,星期二,,2022-10-08,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '70', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",6,6,6,2,0,70.0,100000.0,0,5,2,3,2,3,0,20.0,6.0,2.0,3.0,0.0,-1.0,0,1,0,0,0,0,0,0
22203,2022-08-01,6 2 9 7 5,,6 2 9 7 5,,15740516.0,,371264665.88,,星期一,,2022-09-30,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '102', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",6,2,9,7,5,102.0,100000.0,3,2,1,4,1,2,2,29.0,7.0,2.0,3.0,0.0,2.0,0,1,0,0,1,0,0,0
22202,2022-07-31,9 0 2 8 4,,9 0 2 8 4,,15630234.0,,373751813.04,,星期日,,2022-09-29,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '29', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,0,2,8,4,29.0,100000.0,1,4,3,2,2,1,2,23.0,9.0,2.0,4.0,-1.0,4.0,1,0,1,0,0,0,0,0
22201,2022-07-30,2 1 3 8 2,,2 1 3 8 2,,15750390.0,,368992998.38,,星期六,,2022-09-28,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '61', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",2,1,3,8,2,61.0,100000.0,2,3,4,1,4,0,1,16.0,7.0,1.0,3.0,1.0,1.0,2,0,0,0,0,0,0,0
22200,2022-07-29,3 0 3 6 0,,3 0 3 6 0,,17767758.0,,367375307.28,,星期五,,2022-09-27,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '191', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",3,0,3,6,0,191.0,100000.0,2,3,4,1,4,1,0,12.0,6.0,2.0,2.0,1.0,-2.0,0,0,0,0,0,0,0,0
22199,2022-07-28,3 3 2 8 6,,3 3 2 8 6,,16430470.0,,377769105.86,,星期四,,2022-09-26,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '88', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",3,3,2,8,6,88.0,100000.0,2,3,3,2,3,1,1,22.0,6.0,2.0,5.0,-2.0,2.0,1,1,0,0,0,0,0,0
22198,2022-07-27,0 3 7 3 2,,0 3 7 3 2,,15940388.0,,378518175.56,,星期三,,2022-09-26,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '15', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",0,3,7,3,2,15.0,100000.0,3,2,4,1,4,0,1,15.0,7.0,2.0,3.0,0.0,2.0,1,1,0,0,0,0,0,0
22197,2022-07-26,9 3 0 5 4,,9 3 0 5 4,,15720884.0,,372207385.44,,星期二,,2022-09-26,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '77', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,3,0,5,4,77.0,100000.0,3,2,3,2,2,2,1,21.0,9.0,2.0,4.0,-1.0,3.0,0,0,0,0,1,0,0,0
22196,2022-07-25,1 2 3 6 5,,1 2 3 6 5,,15743494.0,,372204152.28,,星期一,,2022-09-23,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '70', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",1,2,3,6,5,70.0,100000.0,3,2,3,2,3,2,0,17.0,5.0,2.0,4.0,-1.0,1.0,1,1,0,0,1,0,0,0
22195,2022-07-24,1 2 2 4 2,,1 2 2 4 2,,15930306.0,,371489840.22,,星期日,,2022-09-22,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '46', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",1,2,2,4,2,46.0,100000.0,1,4,5,0,4,1,0,11.0,3.0,1.0,1.0,3.0,-1.0,1,1,0,0,0,0,0,0
22194,2022-07-23,7 8 0 8 2,,7 8 0 8 2,,15975980.0,,368283990.28,,星期六,,2022-09-21,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '60', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",7,8,0,8,2,60.0,100000.0,1,4,2,3,2,0,3,25.0,8.0,1.0,5.0,-1.0,2.0,1,1,0,0,0,0,0,0
22193,2022-07-22,1 6 2 9 3,,1 6 2 9 3,,17953844.0,,366455760.08,,星期五,,2022-09-20,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '60', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",1,6,2,9,3,60.0,100000.0,3,2,3,2,3,1,1,21.0,8.0,3.0,4.0,-2.0,4.0,0,0,1,0,1,0,0,0
22192,2022-07-21,6 8 1 2 0,,6 8 1 2 0,,17048240.0,,363658376.52,,星期四,,2022-09-19,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '50', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",6,8,1,2,0,50.0,100000.0,1,4,3,2,3,1,1,17.0,8.0,3.0,3.0,-1.0,3.0,0,1,0,0,1,0,0,0
22191,2022-07-20,2 1 0 1 1,,2 1 0 1 1,,16809070.0,,360304738.92,,星期三,,2022-09-19,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '37', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",2,1,0,1,1,37.0,100000.0,3,2,5,0,5,0,0,5.0,2.0,0.0,1.0,4.0,-2.0,2,0,0,0,0,0,0,0
22190,2022-07-19,7 4 8 3 6,,7 4 8 3 6,,16277534.0,,355768294.62,,星期二,,2022-09-19,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '145', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",7,4,8,3,6,145.0,100000.0,2,3,2,3,1,2,2,28.0,5.0,3.0,5.0,-3.0,1.0,1,1,0,0,1,0,0,0
22189,2022-07-18,2 3 5 7 8,,2 3 5 7 8,,15840698.0,,362292302.96,,星期一,,2022-09-16,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '654', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",2,3,5,7,8,654.0,100000.0,3,2,2,3,2,1,2,25.0,6.0,2.0,4.0,-1.0,2.0,2,0,1,0,0,0,0,0
22188,2022-07-17,4 8 1 0 3,,4 8 1 0 3,,15331482.0,,419930360.94,,星期日,,2022-09-15,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '29', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",4,8,1,0,3,29.0,100000.0,2,3,4,1,3,1,1,16.0,8.0,3.0,4.0,-2.0,3.0,2,1,0,0,0,0,0,0
22187,2022-07-16,7 1 8 0 5,,7 1 8 0 5,,15361780.0,,415317934.76,,星期六,,2022-09-14,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '142', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",7,1,8,0,5,142.0,100000.0,3,2,2,3,2,1,2,21.0,8.0,3.0,2.0,0.0,4.0,2,1,0,0,0,0,0,0
22186,2022-07-15,1 5 3 3 0,,1 5 3 3 0,,17421188.0,,421990662.56,,星期五,,2022-09-13,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '40', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",1,5,3,3,0,40.0,100000.0,4,1,4,1,4,1,0,12.0,5.0,2.0,4.0,-1.0,1.0,1,2,0,0,0,0,0,0
22185,2022-07-14,5 4 5 1 7,,5 4 5 1 7,,16472578.0,,417454280.44,,星期四,,2022-09-13,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '40', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",5,4,5,1,7,40.0,100000.0,4,1,2,3,1,3,1,22.0,6.0,1.0,4.0,0.0,1.0,1,1,0,0,0,0,0,0
22184,2022-07-13,9 6 6 3 7,,9 6 6 3 7,,15855758.0,,413382717.22,,星期三,,2022-09-13,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '34', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,6,6,3,7,34.0,100000.0,3,2,1,4,1,2,2,31.0,6.0,2.0,4.0,-1.0,1.0,1,1,0,0,0,0,0,0
22183,2022-07-12,1 8 8 7 6,,1 8 8 7 6,,16014390.0,,409013395.8,,星期二,,2022-09-13,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '75', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",1,8,8,7,6,75.0,100000.0,2,3,1,4,1,1,3,30.0,7.0,1.0,2.0,2.0,1.0,0,0,0,0,1,0,0,0
22182,2022-07-11,4 0 6 6 2,,4 0 6 6 2,,15593892.0,,408666344.7,,星期一,,2022-09-09,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '173', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",4,0,6,6,2,173.0,100000.0,0,5,3,2,2,3,0,18.0,6.0,2.0,5.0,-2.0,-1.0,0,0,0,0,0,0,1,0
22181,2022-07-10,0 7 1 3 6,,0 7 1 3 6,,15414552.0,,418325337.62,,星期日,,2022-09-08,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '79', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",0,7,1,3,6,79.0,100000.0,3,2,3,2,3,1,1,17.0,7.0,2.0,3.0,0.0,3.0,2,1,0,0,0,0,0,0
22180,2022-07-09,3 1 2 9 1,,3 1 2 9 1,,15759622.0,,418672207.14,,星期六,,2022-09-07,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '90', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",3,1,2,9,1,90.0,100000.0,4,1,4,1,4,0,1,16.0,8.0,1.0,1.0,3.0,1.0,0,0,0,0,1,0,0,0
22179,2022-07-08,9 4 6 4 6,,9 4 6 4 6,,17483754.0,,419949992.36,,星期五,,2022-09-06,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '115', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,4,6,4,6,115.0,100000.0,1,4,2,3,0,4,1,29.0,5.0,1.0,1.0,3.0,-1.0,0,1,0,0,0,0,0,0
22178,2022-07-07,9 2 1 1 8,,9 2 1 1 8,,16742042.0,,422882952.9,,星期四,,2022-09-05,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '194', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,2,1,1,8,194.0,100000.0,3,2,3,2,3,0,2,21.0,8.0,1.0,3.0,1.0,0.0,2,0,0,0,0,0,0,0
22177,2022-07-06,2 4 2 3 5,,2 4 2 3 5,,15710698.0,,434079352.32,,星期三,,2022-09-05,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '61', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",2,4,2,3,5,61.0,100000.0,2,3,4,1,3,2,0,16.0,3.0,1.0,4.0,0.0,-1.0,0,0,0,1,0,0,0,0
22176,2022-07-05,4 1 6 6 1,,4 1 6 6 1,,15532460.0,,432481110.3,,星期二,,2022-09-05,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '99', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",4,1,6,6,1,99.0,100000.0,2,3,3,2,2,3,0,18.0,5.0,1.0,3.0,1.0,-1.0,0,1,0,0,0,0,0,0
22175,2022-07-04,1 5 1 8 9,,1 5 1 8 9,,16021482.0,,434770204.9,,星期一,,2022-09-02,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '110', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",1,5,1,8,9,110.0,100000.0,4,1,2,3,2,1,2,24.0,8.0,1.0,4.0,0.0,1.0,1,0,0,0,0,0,0,0
22174,2022-07-03,2 8 4 6 0,,2 8 4 6 0,,15274504.0,,437919678.72,,星期日,,2022-09-01,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '45', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",2,8,4,6,0,45.0,100000.0,0,5,3,2,2,2,1,20.0,8.0,2.0,3.0,0.0,0.0,0,0,0,0,0,0,0,1
22173,2022-07-02,5 4 6 5 3,,5 4 6 5 3,,15085076.0,,434935171.76,,星期六,,2022-08-31,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '28', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",5,4,6,5,3,28.0,100000.0,3,2,2,3,1,4,0,23.0,3.0,2.0,4.0,-1.0,-1.0,1,0,0,0,1,0,0,0
