issue,openTime,frontWinningNum,backWinningNum,seqFrontWinningNum,seqBackWinningNum,saleMoney,r9SaleMoney,prizePoolMoney,fixPoolMoney,week,tryCode,djEndTime,awardEndDesc,specialNotes,fixUBound,floatBound,winnerDetails,红球1,红球2,红球3,单选注数,单选奖金,组三注数,组三奖金,组六注数,组六奖金,奇数,偶数,大号,小号,一区,二区,三区,二连,三连,二跳,三跳,重号,邻号,孤号,和值,AC,跨度
2011133,2011-05-20,0 1 6,,0 1 6,,61447788.0,,,,星期五,544.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '12362', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '32173', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",0,1,6,12362.0,1000.0,0.0,320.0,32173.0,160.0,1,2,1,2,2,1,0,1,0,0,0,1.0,1.0,1.0,7.0,1.0,6.0
2011132,2011-05-19,4 1 8,,4 1 8,,59351342.0,,,,星期四,708.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '27780', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '58291', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",4,1,8,27780.0,1000.0,0.0,320.0,58291.0,160.0,1,2,1,2,1,1,1,0,0,0,0,1.0,1.0,1.0,13.0,1.0,7.0
2011131,2011-05-18,4 5 4,,4 5 4,,60263908.0,,,,星期三,403.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '23316', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '32836', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '0', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",4,5,4,23316.0,1000.0,32836.0,320.0,0.0,160.0,1,2,1,2,0,3,0,1,0,0,0,0.0,2.0,1.0,13.0,-1.0,1.0
2011130,2011-05-17,0 3 8,,0 3 8,,59864974.0,,,,星期二,700.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '14226', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '36822', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",0,3,8,14226.0,1000.0,0.0,320.0,36822.0,160.0,1,2,1,2,2,0,1,0,0,0,0,2.0,1.0,0.0,11.0,1.0,8.0
2011129,2011-05-16,0 8 2,,0 8 2,,60025340.0,,,,星期一,249.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '11004', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '59928', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",0,8,2,11004.0,1000.0,0.0,320.0,59928.0,160.0,0,3,1,2,2,0,1,0,0,1,0,0.0,3.0,0.0,10.0,1.0,8.0
2011128,2011-05-15,6 9 1,,6 9 1,,57947080.0,,,,星期日,300.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '23768', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '51515', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",6,9,1,23768.0,1000.0,0.0,320.0,51515.0,160.0,2,1,2,1,1,1,1,0,0,0,0,1.0,1.0,1.0,16.0,1.0,8.0
2011127,2011-05-14,4 6 7,,4 6 7,,55072990.0,,,,星期六,536.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '26383', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '63962', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",4,6,7,26383.0,1000.0,0.0,320.0,63962.0,160.0,1,2,2,1,0,2,1,1,0,1,0,0.0,2.0,1.0,17.0,1.0,3.0
2011126,2011-05-13,0 5 5,,0 5 5,,60266178.0,,,,星期五,726.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '7739', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '11949', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '0', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",0,5,5,7739.0,1000.0,11949.0,320.0,0.0,160.0,2,1,2,1,1,2,0,0,0,0,0,1.0,2.0,0.0,10.0,-1.0,5.0
2011125,2011-05-12,0 0 6,,0 0 6,,60848640.0,,,,星期四,507.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '6859', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '9396', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '0', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",0,0,6,6859.0,1000.0,9396.0,320.0,0.0,160.0,0,3,1,2,2,1,0,0,0,0,0,0.0,3.0,0.0,6.0,-1.0,6.0
2011124,2011-05-11,7 9 1,,7 9 1,,59815730.0,,,,星期三,821.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '11020', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '48493', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",7,9,1,11020.0,1000.0,0.0,320.0,48493.0,160.0,3,0,2,1,1,0,2,0,0,1,0,2.0,1.0,0.0,17.0,1.0,8.0
2011123,2011-05-10,7 6 9,,7 6 9,,55538098.0,,,,星期二,536.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '10996', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '27754', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",7,6,9,10996.0,1000.0,0.0,320.0,27754.0,160.0,2,1,3,0,0,1,2,1,0,1,0,0.0,1.0,2.0,22.0,1.0,3.0
2011122,2011-05-09,5 5 5,,5 5 5,,59419154.0,,,,星期一,856.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '44963', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '0', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",5,5,5,44963.0,1000.0,0.0,320.0,0.0,160.0,3,0,3,0,0,3,0,0,0,0,0,0.0,0.0,3.0,15.0,-2.0,0.0
2011121,2011-05-08,2 2 0,,2 2 0,,59754004.0,,,,星期日,794.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '7247', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '8615', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '0', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",2,2,0,7247.0,1000.0,8615.0,320.0,0.0,160.0,0,3,0,3,3,0,0,0,0,1,0,0.0,0.0,3.0,4.0,-1.0,2.0
2011120,2011-05-07,7 5 9,,7 5 9,,61627154.0,,,,星期六,20.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '14670', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '53651', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",7,5,9,14670.0,1000.0,0.0,320.0,53651.0,160.0,3,0,3,0,0,1,2,0,0,0,1,0.0,2.0,1.0,21.0,0.0,4.0
2011119,2011-05-06,0 8 3,,0 8 3,,62881138.0,,,,星期五,390.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '37110', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '67963', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",0,8,3,37110.0,1000.0,0.0,320.0,67963.0,160.0,1,2,1,2,2,0,1,0,0,0,0,0.0,2.0,1.0,11.0,1.0,8.0
2011118,2011-05-05,7 2 7,,7 2 7,,66218434.0,,,,星期四,180.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '25472', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '27762', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '0', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",7,2,7,25472.0,1000.0,27762.0,320.0,0.0,160.0,2,1,2,1,1,0,2,0,0,0,0,0.0,3.0,0.0,16.0,-1.0,5.0
2011117,2011-05-04,3 5 8,,3 5 8,,65327518.0,,,,星期三,751.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '21737', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '50028', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",3,5,8,21737.0,1000.0,0.0,320.0,50028.0,160.0,2,1,2,1,1,1,1,0,0,1,0,1.0,1.0,1.0,16.0,1.0,5.0
2011116,2011-05-03,1 7 8,,1 7 8,,63747062.0,,,,星期二,735.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '18741', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '41298', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",1,7,8,18741.0,1000.0,0.0,320.0,41298.0,160.0,2,1,2,1,1,0,2,1,0,0,0,2.0,3.0,-2.0,16.0,1.0,7.0
2011115,2011-05-02,8 2 7,,8 2 7,,59896258.0,,,,星期一,290.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '20150', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '58414', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",8,2,7,20150.0,1000.0,0.0,320.0,58414.0,160.0,1,2,2,1,1,0,2,1,0,0,0,2.0,1.0,0.0,17.0,1.0,6.0
2011114,2011-05-01,6 2 8,,6 2 8,,58962984.0,,,,星期日,394.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '21381', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '49967', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",6,2,8,21381.0,1000.0,0.0,320.0,49967.0,160.0,0,3,2,1,1,1,1,0,0,1,0,1.0,1.0,1.0,16.0,1.0,6.0
2011113,2011-04-30,2 9 4,,2 9 4,,61491762.0,,,,星期六,79.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '16057', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '48701', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",2,9,4,16057.0,1000.0,0.0,320.0,48701.0,160.0,1,2,1,2,1,1,1,0,0,1,0,1.0,1.0,1.0,15.0,1.0,7.0
2011112,2011-04-29,5 7 4,,5 7 4,,65018862.0,,,,星期五,76.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '28491', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '83617', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",5,7,4,28491.0,1000.0,0.0,320.0,83617.0,160.0,2,1,2,1,0,2,1,1,0,1,0,1.0,1.0,1.0,16.0,1.0,3.0
2011111,2011-04-28,5 2 3,,5 2 3,,63304622.0,,,,星期四,13.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '34310', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '71008', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",5,2,3,34310.0,1000.0,0.0,320.0,71008.0,160.0,2,1,1,2,2,1,0,1,0,1,0,1.0,2.0,0.0,10.0,1.0,3.0
2011110,2011-04-27,2 4 7,,2 4 7,,62267890.0,,,,星期三,749.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '32214', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '98753', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",2,4,7,32214.0,1000.0,0.0,320.0,98753.0,160.0,1,2,1,2,1,1,1,0,0,1,0,1.0,0.0,2.0,13.0,1.0,5.0
2011109,2011-04-26,9 2 0,,9 2 0,,61779254.0,,,,星期二,243.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '20639', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '60061', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,2,0,20639.0,1000.0,0.0,320.0,60061.0,160.0,1,2,1,2,2,0,1,0,0,1,0,0.0,1.0,2.0,11.0,1.0,9.0
2011108,2011-04-25,7 8 8,,7 8 8,,64221364.0,,,,星期一,629.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '15742', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '19958', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '0', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",7,8,8,15742.0,1000.0,19958.0,320.0,0.0,160.0,1,2,3,0,0,0,3,1,0,0,0,1.0,2.0,0.0,23.0,-1.0,1.0
2011107,2011-04-24,9 0 7,,9 0 7,,64694628.0,,,,星期日,732.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '37142', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '73368', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,0,7,37142.0,1000.0,0.0,320.0,73368.0,160.0,2,1,2,1,1,0,2,0,0,1,0,0.0,3.0,0.0,16.0,1.0,9.0
2011106,2011-04-23,1 5 8,,1 5 8,,59624086.0,,,,星期六,56.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '43979', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '99074', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",1,5,8,43979.0,1000.0,0.0,320.0,99074.0,160.0,2,1,2,1,1,1,1,0,0,0,0,0.0,2.0,1.0,14.0,1.0,7.0
2011105,2011-04-22,9 2 7,,9 2 7,,63233666.0,,,,星期五,324.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '12372', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '33901', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,2,7,12372.0,1000.0,0.0,320.0,33901.0,160.0,2,1,2,1,1,0,2,0,0,1,0,2.0,1.0,0.0,18.0,1.0,7.0
2011104,2011-04-21,3 2 9,,3 2 9,,59498186.0,,,,星期四,146.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '8285', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '27770', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",3,2,9,8285.0,1000.0,0.0,320.0,27770.0,160.0,2,1,1,2,2,0,1,1,0,0,0,0.0,0.0,3.0,14.0,1.0,7.0
2011103,2011-04-20,6 6 6,,6 6 6,,65352176.0,,,,星期三,295.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '39886', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '0', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",6,6,6,39886.0,1000.0,0.0,320.0,0.0,160.0,0,3,3,0,0,3,0,0,0,0,0,0.0,0.0,3.0,18.0,-2.0,0.0
